,tune,chords
843,202,"[('2', 'Cm'), ('2', 'Am7b5'), ('2', 'D7'), ('2', 'G7b13'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fm7'), ('2', 'Em7'), ('1', 'Dm7b5'), ('1', 'G7b13')]"
844,202,"[('1', 'Am7'), ('1', 'Am7'), ('2', 'C6'), ('2', 'G9sus'), ('2', 'C6'), ('2', 'C7'), ('1', 'Am7'), ('1', 'Am7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'G7b13')]"
845,202,"[('2', 'Cm'), ('2', 'Am7b5'), ('2', 'D7'), ('2', 'G7b13'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fm7'), ('2', 'Em9'), ('1', 'Dm7b5'), ('1', 'G7b13'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
846,203,"[('2', 'Dbm6'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbm6'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cm7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'Abm7b13'), ('1', 'Cm7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'Abm7sus')]"
847,203,"[('2', 'Dbm6'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbm6'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Abm7'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'D7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'Abm7')]"
848,204,"[('1', 'Bmaj7'), ('2', 'Dbm7'), ('2', 'Ddim7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Bbm7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7')]"
849,204,"[('1', 'Bmaj7'), ('2', 'Dbm7'), ('2', 'Ddim7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Bbm7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7')]"
850,204,"[('1', 'Ebmaj7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Abm7'), ('2', 'Dm7'), ('1', 'Gbmaj7'), ('2', 'Abm7'), ('2', 'Dm7'), ('1', 'Gbmaj7'), ('2', 'Dbm7'), ('2', 'Gm7')]"
851,204,"[('1', 'Bmaj7'), ('2', 'Dbm7'), ('2', 'Ddim7'), ('2', 'Gbm7'), ('2', 'Cm7'), ('2', 'Em7'), ('2', 'Bbm7'), ('2', 'Ebm7'), ('2', 'Dm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('1', 'Bmaj7'), ('2', 'Dbm7'), ('2', 'Gm7')]"
852,205,"[('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'F7'), ('1', 'Em7'), ('1', 'A9#5')]"
853,205,"[('1', 'Dm7'), ('1', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('2', 'Em7'), ('2', 'A9#5')]"
854,205,"[('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'F7'), ('1', 'Em7b5'), ('1', 'A7b9')]"
855,205,"[('1', 'Dm7'), ('2', 'Fm7'), ('2', 'Bb7'), ('2', 'Cmaj7'), ('2', 'Bb7#11'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'A9#5')]"
856,206,"[('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'G7'), ('1', 'Dm7'), ('2', 'Em7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Cdim7'), ('2', 'G7')]"
857,206,"[('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'G7'), ('1', 'Dm7'), ('2', 'Em7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Cdim7'), ('2', 'G7')]"
858,206,"[('1', 'C7'), ('1', 'C7'), ('2', 'Fmaj7'), ('2', 'C7'), ('1', 'D7'), ('1', 'Am7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7')]"
859,206,"[('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'Cmaj7'), ('2', 'G7'), ('1', 'Dm7'), ('2', 'Em7'), ('2', 'Dm7'), ('1', 'Cmaj7'), ('2', 'Cdim7'), ('2', 'G7'), ('1', 'Cmaj7')]"
860,207,"[('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Am/G')]"
861,207,"[('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Am/G')]"
862,207,"[('2', 'Em7'), ('2', 'Bm9#11'), ('1', 'A9'), ('2', 'D13'), ('2', 'Edim7'), ('2', 'E7sus'), ('2', 'E7'), ('2', 'Amaj7'), ('2', 'Bm7'), ('2', 'Dbm7'), ('2', 'C9'), ('2', 'Bm7'), ('2', 'C9'), ('2', 'Fmaj7'), ('2', 'E7#5'), ('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Adim')]"
863,207,[]
864,207,"[('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Am/G')]"
865,207,"[('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Am/G')]"
866,207,"[('2', 'Em7'), ('2', 'Bm9#11'), ('1', 'A9'), ('2', 'D13'), ('2', 'Edim7'), ('2', 'E7sus'), ('2', 'E7'), ('2', 'Amaj7'), ('2', 'Bm7'), ('2', 'Dbm7'), ('2', 'C9'), ('2', 'Bm7'), ('2', 'C9'), ('2', 'Fmaj7'), ('2', 'E7#5'), ('1', 'Am6'), ('2', 'Dm7'), ('2', 'Ebdim7'), ('2', 'E9'), ('2', 'Gbm9'), ('2', 'E9'), ('2', 'Em9'), ('2', 'D9'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('4', 'Cmaj7'), ('4', 'B/C'), ('4', 'Am'), ('4', 'Adim')]"
867,207,"[('1', 'Fm9'), ('1', 'Bm9sus'), ('1', 'Gmaj7')]"
868,208,"[('1', 'AmM7'), ('1', 'GmM7'), ('2', 'AmM7'), ('2', 'GmM7'), ('1', 'Bbm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('4', 'Dbm6'), ('4', 'B7'), ('2', 'Bb7')]"
869,208,"[('1', 'AmM7'), ('1', 'GmM7'), ('2', 'AmM7'), ('2', 'GmM7'), ('1', 'Bbm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('4', 'Dbm6'), ('4', 'B7'), ('2', 'Bb7')]"
870,208,"[('2', 'Fm7'), ('2', 'Bb7'), ('2', 'Ebmaj7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Bb7#5'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Abmaj7'), ('4', 'Abm'), ('4', 'Db7'), ('2', 'Abm'), ('1', 'GbmM7'), ('2', 'Gbm7'), ('2', 'B7'), ('4', 'Dbm7'), ('4', 'B7'), ('2', 'Bb7')]"
871,208,"[('1', 'AmM7'), ('1', 'GmM7'), ('2', 'AmM7'), ('2', 'GmM7'), ('1', 'Bbm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('4', 'Dbm6'), ('4', 'B7'), ('2', 'Bb7')]"
872,209,"[('1', 'Dm7'), ('1', 'Abm7sus'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'A7'), ('1', 'Dm7'), ('1', 'Abm7sus'), ('1', 'Cmaj7'), ('1', 'Gb7#11')]"
873,209,"[('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'Dm7'), ('1', 'Am7'), ('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'Bm7'), ('2', 'Am7'), ('4', 'Dbm7'), ('4', 'Db7'), ('1', 'D7')]"
874,210,"[('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gbdim7'), ('1', 'Cmaj7'), ('2', 'Bbm7'), ('2', 'Eb7')]"
875,210,"[('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
876,210,"[('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gb7'), ('1', 'Gbm7'), ('1', 'Gbdim7'), ('1', 'Cmaj7'), ('2', 'Bbm7'), ('2', 'Eb7')]"
877,210,"[('2', 'Am7'), ('2', 'Ebm7'), ('2', 'Ab7'), ('2', 'Db7'), ('1', 'Dbm7')]"
878,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('2', 'Gm7'), ('2', 'Db13')]"
879,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('2', 'Gm7'), ('2', 'Db13')]"
880,211,"[('1', 'Gbmaj7'), ('2', 'Abm7'), ('2', 'Db13b9'), ('1', 'Gb69'), ('2', 'Abm6'), ('2', 'Abdim7'), ('4', 'Am7'), ('4', 'AmM7'), ('2', 'Am7'), ('2', 'AmM7'), ('2', 'Bm7'), ('1', 'Cm7'), ('2', 'Gbm7b5'), ('2', 'Dbm7')]"
881,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Dm7'), ('8', 'Ebm7'), ('8', 'Em7'), ('8', 'Gbm6'), ('8', 'Gb6'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7')]"
882,211,[]
883,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('2', 'Gm7'), ('2', 'Db13')]"
884,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('8', 'Cmaj7'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('2', 'Gm7'), ('2', 'Db13')]"
885,211,"[('1', 'Gbmaj7'), ('2', 'Abm7'), ('2', 'Db13b9'), ('1', 'Gb69'), ('2', 'Abm6'), ('2', 'Abdim7'), ('4', 'Am7'), ('4', 'AmM7'), ('2', 'Am7'), ('2', 'AmM7'), ('2', 'Bm7'), ('1', 'Cm7'), ('2', 'Gbm7b5'), ('2', 'Dbm7')]"
886,211,"[('2', 'Dm9'), ('2', 'Abm7b9'), ('4', 'Cmaj7'), ('8', 'Dm7'), ('8', 'Ebm7'), ('8', 'Em7'), ('8', 'Gbm6'), ('8', 'Gb6'), ('2', 'Em7'), ('2', 'A7b9'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('4', 'Dmaj7'), ('2', 'Gm7'), ('2', 'Dbm7b9'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7'), ('4', 'Fmaj7')]"
887,211,"[('2', 'Em69'), ('4', 'Ab7b9'), ('4', 'Abm7b9'), ('1', 'Gb7b5'), ('1', 'Gbm7b5'), ('1', 'Bm69')]"
888,212,"[('1', 'Dbm6'), ('1', 'Cm7'), ('2', 'Gm7'), ('2', 'Gm7'), ('1', 'A7b9'), ('1', 'Dm7b5/Ab')]"
889,212,"[('1', 'Dbm6'), ('1', 'Cm7'), ('2', 'Gm7'), ('2', 'Gm7'), ('1', 'A7b9'), ('1', 'Dm7b5/Ab')]"
890,212,"[('2', 'Am6'), ('2', 'Gbm7b5'), ('2', 'B7#5'), ('2', 'E7b9'), ('1', 'Am6'), ('1', 'E7b9'), ('2', 'Am6'), ('2', 'Gbm7b5'), ('2', 'B7#5'), ('2', 'E7b9'), ('2', 'Am7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Abm7')]"
891,212,"[('1', 'Dbm6'), ('1', 'Cm7'), ('2', 'Gm7'), ('2', 'Gm7'), ('1', 'A7b9'), ('1', 'Dm7b5/Ab'), ('1', 'Abm7'), ('2', 'Dbm6'), ('2', 'Gbm7'), ('2', 'Dbm6'), ('4', 'D7'), ('4', 'Abm7')]"
892,213,"[('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7'), ('2', 'Am7b5'), ('2', 'D7#9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7')]"
893,213,"[('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7'), ('2', 'Am7b5'), ('2', 'D7#9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7')]"
894,213,"[('4', 'Dm7b5'), ('4', 'G7'), ('4', 'Cm7'), ('4', 'Cm'), ('4', 'Am7b5'), ('4', 'D7'), ('2', 'Gm7'), ('2', 'Am7b5'), ('2', 'D7#9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('4', 'Dm7b5'), ('4', 'G7'), ('4', 'Cm7'), ('4', 'Cm'), ('4', 'Am7b5'), ('4', 'D7'), ('2', 'Gm7'), ('2', 'Dm7b5'), ('2', 'G7b13'), ('2', 'Cm7'), ('2', 'G7b13')]"
895,213,"[('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7'), ('2', 'Am7b5'), ('2', 'D7#9'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm7'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7b13'), ('2', 'Cm7'), ('2', 'G7b13')]"
896,214,"[('1', 'Am9'), ('1', 'F9#11'), ('1', 'Am9'), ('2', 'Am9'), ('2', 'Em9#11'), ('1', 'Dm9'), ('1', 'Dm9')]"
897,214,"[('1', 'Am9'), ('1', 'F9#11'), ('1', 'Am9'), ('2', 'Am9'), ('2', 'Em9#11'), ('1', 'Dm9'), ('1', 'Dm9')]"
898,214,"[('1', 'Fmaj7#11'), ('1', 'Emaj7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('2', 'Ebm9'), ('2', 'Am9sus'), ('1', 'Ebmaj7'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'E7b9')]"
899,214,"[('1', 'Am9'), ('1', 'F9#11'), ('1', 'Am9'), ('2', 'Am9'), ('2', 'Em9#11'), ('1', 'Dm9'), ('1', 'Dm9'), ('1', 'Am9'), ('2', 'Bm7b5'), ('2', 'E7#9#5')]"
900,215,"[('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('2', 'Em7'), ('2', 'Ebdim7'), ('1', 'Dm7'), ('1', 'Fm6'), ('1', 'Bm9'), ('2', 'Bm9'), ('4', 'Bm7b5'), ('4', 'E7'), ('1', 'Am7'), ('1', 'Ebm7'), ('1', 'Dm7'), ('1', 'Abm7')]"
901,215,"[('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Bm9'), ('1', 'Em7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Dbm6'), ('2', 'Em7'), ('2', 'A7b9')]"
902,216,"[('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus'), ('1', 'Abm7sus')]"
903,216,"[('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus'), ('1', 'E7sus')]"
904,216,"[('2', 'Abm7'), ('2', 'Db7'), ('1', 'Gbmaj7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Dmaj7'), ('1', 'Bmaj7'), ('1', 'Abmaj7')]"
905,217,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Gm7'), ('1', 'D7b9'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fm7'), ('2', 'Bb7')]"
906,217,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Gm7'), ('1', 'D7b9'), ('1', 'Gm7'), ('1', 'C7'), ('2', 'Fm7'), ('2', 'Bb7')]"
907,217,"[('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Bbm7'), ('1', 'Eb7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Cm7'), ('1', 'F7'), ('1', 'Cm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('1', 'Bb7')]"
908,217,"[('1', 'Ebmaj7'), ('1', 'Ab7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Bbm7'), ('1', 'Eb7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Bb7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Am7b5'), ('1', 'D7b9'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Fm7'), ('2', 'Bb7')]"
909,217,"[('1', 'Cm7'), ('1', 'Cm7/Bb'), ('1', 'F7'), ('1', 'Fm7/Ab'), ('1', 'Cm7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm7'), ('1', 'Cm7')]"
910,218,"[('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'Dm7'), ('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'Dm7')]"
911,218,"[('2', 'Cm7'), ('2', 'Bm7'), ('2', 'Ebmaj7'), ('2', 'Abmaj7'), ('2', 'Am7'), ('2', 'A7'), ('2', 'Am7'), ('2', 'G7b9'), ('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'G7#9'), ('2', 'Cm7'), ('2', 'Dm7'), ('2', 'Ebmaj7'), ('2', 'Dm7')]"
912,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
913,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
914,219,"[('2', 'Fm6'), ('4', 'Em7'), ('4', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('4', 'Em7'), ('4', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Cm7'), ('1', 'Fm6'), ('4', 'Bbm7b5'), ('4', 'Eb7'), ('2', 'Abm'), ('1', 'Db7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
915,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
916,219,"[('1', 'Cm6'), ('2', 'Dbm7'), ('2', 'Gb7')]"
917,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
918,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
919,219,"[('2', 'Fm6'), ('4', 'Em7'), ('4', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('4', 'Em7'), ('4', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Cm7'), ('1', 'Fm6'), ('4', 'Bbm7b5'), ('4', 'Eb7'), ('2', 'Abm'), ('1', 'Db7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
920,219,"[('2', 'Bmaj7'), ('4', 'Dbm7'), ('4', 'Gb7'), ('2', 'Bmaj7'), ('2', 'Ab7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('2', 'Dbm7'), ('2', 'Gb7')]"
921,219,"[('2', 'Fm7b5'), ('2', 'Fm7'), ('2', 'Eb7b9'), ('2', 'Ebm7'), ('2', 'Dbm7'), ('2', 'Gb7'), ('1', 'Cm6')]"
922,220,"[('1', 'Cm6'), ('1', 'G7#5'), ('1', 'Cm7'), ('1', 'F7'), ('1', 'Bbm7'), ('1', 'F7b13'), ('1', 'Bbm7'), ('1', 'Bm7b13'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('1', 'Am7b13'), ('1', 'Am7b13'), ('1', 'Dbm7'), ('1', 'Dbm7'), ('2', 'E7'), ('2', 'Em7'), ('2', 'D7'), ('2', 'G7b9')]"
923,220,"[('1', 'Cm6'), ('1', 'G7#5'), ('1', 'Cm7'), ('2', 'Ebm7'), ('2', 'Am7'), ('1', 'Dbmaj7'), ('2', 'Gm7b5'), ('2', 'C7b9'), ('1', 'Fm6'), ('1', 'F7b9'), ('1', 'Bbm7'), ('1', 'Em7b9'), ('1', 'Cm7'), ('1', 'Fm7'), ('1', 'BmM7b5'), ('1', 'Em7b13'), ('1', 'Abm7'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
924,221,"[('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
