,tune,chords
767,767,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gbm6'), ('2', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Gbm6'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Gmaj7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Bm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dbm6')]"
768,768,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('4', 'Gm7'), ('4', 'C7'), ('4', 'Fmaj'), ('4', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('4', 'Gm7'), ('4', 'C7'), ('4', 'Fmaj'), ('4', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Em7'), ('2', 'Db7b13'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('1', 'Em7'), ('2', 'A7'), ('2', 'D7sus'), ('2', 'Gmaj7'), ('2', 'Em7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'G7sus'), ('2', 'F7#11'), ('2', 'Dm7#11'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('4', 'Gm7'), ('4', 'C7'), ('4', 'Fmaj'), ('4', 'Em7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'C6'), ('2', 'Am7')]"
769,769,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Abmaj7#11'), ('1', 'Abmaj7#11'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Em7'), ('1', 'A7b9'), ('1', 'Dm7'), ('2', 'Bm7b5'), ('2', 'E7b9'), ('1', 'Am7'), ('1', 'B7#9'), ('1', 'Emaj7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cm7'), ('1', 'F7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Fmaj7'), ('1', 'Bb7'), ('2', 'Em7'), ('2', 'A7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Cm7'), ('2', 'F7')]"
770,770,"[('2', 'Cmaj7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Em7'), ('4', 'Gbm'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Abm7#5'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('4', 'Dbm'), ('4', 'Gbm'), ('2', 'Cmaj7'), ('1', 'Cmaj7')]"
771,771,"[('1', 'Dbm6'), ('1', 'Dbm6'), ('2', 'Cmaj7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dbm6'), ('4', 'Dm7'), ('4', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('2', 'Cmaj7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('1', 'Dbm6'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('2', 'Fm7'), ('2', 'Bm7'), ('2', 'Cmaj7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbm7'), ('2', 'Fmaj7'), ('2', 'Gbdim7'), ('2', 'Em7'), ('2', 'A7b9'), ('1', 'Dbm6'), ('2', 'Dm7b5'), ('2', 'Abm7b9'), ('1', 'Dbm6'), ('1', 'Dbm6')]"
772,772,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'Abm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dbdim7'), ('1', 'Dbdim7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Abm7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('1', 'E7'), ('1', 'A7'), ('1', 'D7'), ('2', 'Abm7'), ('2', 'Abm7b9'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Edim7'), ('1', 'Edim7'), ('1', 'Dm7'), ('1', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7')]"
773,773,"[('1', 'G7'), ('1', 'Gbm7#11'), ('2', 'G7'), ('2', 'Am7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dbm'), ('2', 'Gbm6'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('1', 'G7'), ('1', 'Gbm7#11'), ('2', 'G7'), ('2', 'Am7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dbm'), ('2', 'Gbm6'), ('2', 'Dbdim7'), ('2', 'Dbm6'), ('2', 'E7'), ('2', 'Gbm7'), ('1', 'E7'), ('1', 'Am7'), ('1', 'D7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'E7#9'), ('1', 'D9'), ('1', 'G7#5'), ('1', 'G7'), ('1', 'Gbm7#11'), ('2', 'G7'), ('2', 'Am7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dbm'), ('2', 'Gbm6'), ('2', 'Dbdim7'), ('2', 'Dbm6')]"
774,774,"[('2', 'Cmaj7'), ('2', 'Abm7sus'), ('2', 'Cmaj7'), ('2', 'Abm7sus'), ('2', 'Cmaj7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('2', 'Bm7sus'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'E7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm7'), ('2', 'Gbm7'), ('2', 'E9'), ('2', 'E7b9'), ('2', 'A13'), ('2', 'A7b13'), ('2', 'Ebm13'), ('2', 'Ebm7b13'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('2', 'Dbm13'), ('2', 'Dbm7b13'), ('1', 'Gbm7'), ('4', 'Dm7'), ('4', 'Em7'), ('4', 'Gbm6'), ('4', 'Gbdim'), ('2', 'Abm7sus'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Abm7sus'), ('2', 'Cmaj7'), ('2', 'Abm7sus'), ('2', 'Cmaj7'), ('2', 'Gb7'), ('2', 'Fmaj7'), ('2', 'Bm7sus'), ('2', 'Cmaj7'), ('2', 'Gbm7'), ('2', 'E7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Ab7'), ('2', 'Abm7'), ('2', 'Gbm7'), ('2', 'E9'), ('2', 'E7b9'), ('2', 'A13'), ('2', 'A7b13'), ('2', 'Ebm13'), ('2', 'Ebm7b13'), ('2', 'Abm9'), ('2', 'Abm7b9'), ('2', 'Cmaj7'), ('2', 'Fmaj7'), ('2', 'E7'), ('2', 'A7'), ('2', 'Ebm7'), ('2', 'Abm7'), ('2', 'E7'), ('2', 'A7'), ('1', 'Ebm7'), ('2', 'Abm7sus'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Ebmaj7'), ('2', 'Abmaj7'), ('2', 'Dbmaj7')]"
775,775,"[('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'Abm7'), ('1', 'Dbm6'), ('2', 'Dbm6'), ('2', 'A7'), ('1', 'D7'), ('1', 'Abm7'), ('4', 'Abmmaj7'), ('4', 'E7'), ('4', 'A7'), ('4', 'D7'), ('1', 'Abm6'), ('1', 'D7'), ('1', 'Abm7'), ('1', 'Dm7'), ('2', 'Abm7'), ('2', 'Abm7#5'), ('2', 'Dbm6'), ('2', 'E7'), ('1', 'A7'), ('1', 'D7'), ('1', 'Abm7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Dm7'), ('2', 'Abm7'), ('2', 'Abm7#5'), ('2', 'Dbm6'), ('2', 'E7'), ('1', 'A7'), ('2', 'Gbm6'), ('2', 'Gbdim7'), ('2', 'Dbm6'), ('2', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('1', 'Dbm6')]"
776,776,"[('2', 'Cm6'), ('2', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Bbm7'), ('4', 'Cmmaj7'), ('4', 'Dbm7'), ('4', 'Ebm7'), ('4', 'Em7'), ('2', 'Gbm7'), ('2', 'C7'), ('2', 'Ebm7'), ('2', 'C7'), ('2', 'Bm6'), ('2', 'C7'), ('2', 'Cm6'), ('2', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Bbm7'), ('2', 'Bmaj7'), ('2', 'Bbm7'), ('4', 'Cmmaj7'), ('4', 'Dbm7'), ('4', 'Ebm7'), ('4', 'Em7'), ('2', 'Gbm7'), ('2', 'C7'), ('2', 'Ebm7'), ('2', 'C7'), ('2', 'Bm6'), ('4', 'Fm7b5'), ('4', 'Bb7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('2', 'Fm7b5'), ('2', 'Bb7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('1', 'Ebm7'), ('1', 'Gm7'), ('1', 'A7sus'), ('1', 'Am7'), ('1', 'Dbm7'), ('1', 'G7#11'), ('1', 'Dbm7'), ('1', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Cm6'), ('4', 'Em7'), ('4', 'A7'), ('2', 'Dmaj7'), ('2', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Cm6'), ('4', 'Cm7'), ('4', 'Bb7'), ('2', 'Ebmaj7'), ('2', 'G7'), ('2', 'Gbmaj7'), ('2', 'Dm7b9'), ('2', 'Gbmaj7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Cmaj7'), ('4', 'Cm7'), ('4', 'F7'), ('2', 'Bbmaj7'), ('2', 'Gm7'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Cm6'), ('4', 'Bb7'), ('4', 'A7'), ('2', 'Ebm7'), ('2', 'Am7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'G7#5'), ('2', 'Gm7'), ('2', 'Bmaj7'), ('2', 'Fm7'), ('2', 'Ebm7'), ('2', 'Am7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'G7#5'), ('2', 'Gm7'), ('4', 'Gm7'), ('4', 'G7'), ('4', 'Am7'), ('4', 'A7'), ('4', 'Bb7'), ('4', 'C7'), ('4', 'Cmmaj7'), ('4', 'Gm7'), ('2', 'Bmaj7'), ('2', 'C7#11'), ('2', 'Bmaj7'), ('2', 'C7#11')]"
777,777,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Am'), ('1', 'AmM7'), ('1', 'Am7'), ('1', 'Am6'), ('1', 'Am'), ('1', 'AmM7'), ('1', 'Am7'), ('1', 'Am6'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'G7sus'), ('1', 'G7sus'), ('1', 'G7sus'), ('1', 'G7sus'), ('1', 'G7#5'), ('1', 'G7#5'), ('1', 'Cmaj7'), ('1', 'Am7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Em7'), ('1', 'Em7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Dm7'), ('1', 'Em7'), ('1', 'Fmaj7'), ('1', 'G7sus'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Cmaj7'), ('1', 'Cmaj7')]"
778,778,"[('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'A9#5'), ('1', 'Dm7'), ('1', 'A9#5'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Adim7'), ('1', 'Am7'), ('1', 'D7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'Bm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'A9#5'), ('1', 'Dm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Gbdim7'), ('1', 'Dbm7'), ('1', 'A7'), ('1', 'Dm7'), ('1', 'G7'), ('2', 'Dbm6'), ('2', 'Dbdim7'), ('2', 'Dm7'), ('2', 'G7')]"
779,779,"[('2', 'Cm6'), ('2', 'Bbm6'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('2', 'Cm6'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'Dm7'), ('2', 'Cm6'), ('2', 'Bbm6'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Bb7'), ('2', 'A7b5'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6'), ('2', 'Cm6'), ('2', 'Bbm6'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('2', 'Cm6'), ('2', 'A7'), ('2', 'Dm7b5'), ('2', 'Dm7'), ('2', 'Cm6'), ('2', 'Bbm6'), ('2', 'Abmaj7'), ('2', 'G7#5'), ('2', 'Cm7'), ('2', 'F7'), ('2', 'Bb7'), ('2', 'A7b5'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Bb7b9'), ('2', 'Ebmaj7'), ('2', 'Am7'), ('2', 'Gm7'), ('2', 'C7b9'), ('1', 'Fm7'), ('2', 'Fm7'), ('2', 'Bb7b9'), ('2', 'Ebmaj7'), ('2', 'Am7b5'), ('2', 'Dm7b9'), ('2', 'Am7b5'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cm6'), ('1', 'Cm6')]"
780,780,"[('1', 'Cmaj7'), ('1', 'Em7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('1', 'Cmaj7'), ('1', 'Em7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('1', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('2', 'Bbmaj7'), ('2', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'D7'), ('2', 'Am7'), ('2', 'D7'), ('1', 'G7'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'Em7'), ('1', 'Fmaj7'), ('2', 'Cmaj7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Fm6'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'D7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'G7')]"
781,781,"[('1', 'Cm7'), ('2', 'D7#9#5'), ('2', 'G7'), ('1', 'Cm7'), ('2', 'D7b9#5'), ('2', 'G7'), ('1', 'Cm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('1', 'Am7b5'), ('1', 'D7b9'), ('1', 'Gm7'), ('2', 'A7#9#5'), ('2', 'D7'), ('1', 'Gm7'), ('2', 'A7b9#5'), ('2', 'D7'), ('1', 'Gm7'), ('2', 'Cm7'), ('2', 'Gm7'), ('2', 'A7#5'), ('2', 'D7#9'), ('1', 'Gm7'), ('1', 'Gm7'), ('1', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fmaj7'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'D7#9'), ('2', 'G7'), ('1', 'Cm7'), ('2', 'D7#9#5'), ('2', 'G7'), ('1', 'Cm7'), ('2', 'D7b9#5'), ('2', 'G7'), ('1', 'Cm7'), ('2', 'Fm7'), ('2', 'Cm7'), ('2', 'D7#5'), ('2', 'G7#9'), ('2', 'Cm7'), ('2', 'G7')]"
782,782,"[('1', 'Cm'), ('1', 'Cm'), ('1', 'Bdim7'), ('1', 'Bdim7'), ('1', 'Bbm6'), ('1', 'Bbm6'), ('1', 'F7/A'), ('1', 'F7/A'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Dbmaj7#11'), ('1', 'Dbmaj7#11'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'Cm7'), ('1', 'Bbm6'), ('1', 'Bbm6'), ('1', 'Adim7'), ('1', 'Adim7'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'Cm7'), ('1', 'Bbm7'), ('1', 'Eb7'), ('1', 'Am7'), ('1', 'D7b9'), ('1', 'Abmaj7'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Cm')]"
783,783,"[('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Fm6/C'), ('1', 'Cm6'), ('1', 'Bbm7'), ('1', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Em6'), ('1', 'Em6'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Fm6/C'), ('1', 'Cm6'), ('1', 'Bbm7'), ('1', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Em6'), ('1', 'Em6'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Em6'), ('1', 'Em6'), ('1', 'Gm7'), ('1', 'C7'), ('1', 'Bm6'), ('1', 'G7b9'), ('1', 'Cm7'), ('1', 'Gbm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Bm7'), ('1', 'Cm6'), ('1', 'Cm6'), ('1', 'Dm7b5'), ('1', 'G7b9'), ('1', 'Fm6/C'), ('1', 'Cm6'), ('1', 'Bbm7'), ('1', 'Em7'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Dm7'), ('1', 'Dm7'), ('1', 'Em6'), ('1', 'Em6')]"
784,784,"[('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Gbm7b5'), ('2', 'Gbdim7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Gbm7b5'), ('2', 'Gbdim7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Dm7'), ('1', 'G7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'D7'), ('1', 'Cmaj7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Fmaj7'), ('2', 'Gbm7b5'), ('2', 'Gbdim7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7')]"
785,785,"[('2', 'Cm'), ('2', 'G7/D'), ('2', 'Cm'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Am7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'D7'), ('2', 'G7'), ('2', 'Am7'), ('1', 'G7b9'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'G7/D'), ('2', 'Cm'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Am7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'D7'), ('2', 'G7'), ('2', 'Am7'), ('1', 'G7b9'), ('1', 'Cm'), ('1', 'Fm7'), ('1', 'Bm7'), ('1', 'Ebmaj7'), ('1', 'Ebmaj7'), ('1', 'Ebm7'), ('1', 'Am7'), ('2', 'Am7b5'), ('2', 'Am7'), ('2', 'G7sus'), ('2', 'G7'), ('2', 'Cm'), ('2', 'G7/D'), ('2', 'Cm'), ('2', 'Cm7'), ('2', 'Am7b5'), ('2', 'Am7'), ('1', 'G7b9'), ('2', 'Cm'), ('2', 'D7'), ('2', 'G7'), ('2', 'Am7'), ('1', 'G7b9'), ('1', 'Cm')]"
786,786,"[('2', 'Dm7'), ('2', 'Em7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Gbm6'), ('2', 'G7'), ('1', 'Em7b5'), ('1', 'A7b9'), ('1', 'Dm7'), ('2', 'Fm7'), ('2', 'Bm7'), ('1', 'Ebmaj7'), ('2', 'Ebmaj7'), ('2', 'D7b9'), ('2', 'Gm7'), ('2', 'Em7b5'), ('2', 'Am7b5'), ('2', 'D7b9'), ('1', 'Gmaj7'), ('2', 'G7'), ('2', 'G7#5'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Gbm6'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Dm7'), ('2', 'Em7'), ('4', 'A7'), ('4', 'Am7'), ('2', 'Gm7'), ('2', 'Am7'), ('2', 'Bbm6'), ('2', 'C7b13'), ('2', 'Fm6'), ('2', 'Ebm7'), ('1', 'Dm7'), ('2', 'Cm7'), ('2', 'G7b9'), ('2', 'Cm7'), ('4', 'Bbm7'), ('4', 'Em7'), ('2', 'Abmaj7'), ('2', 'Em7'), ('2', 'Abmaj7'), ('2', 'Em7'), ('2', 'Dm7'), ('2', 'Em7'), ('2', 'Fm6'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Cm'), ('2', 'A7b9')]"
